2.000000000000000000e+00,3.172700999999999993e+01,3.100000000000000000e+01,3.300000000000000000e+01,-1.272990000000000066e+00,4.950000000000000000e+01,3.172697606961566663e+01,1.000000000000000000e+00
4.000000000000000000e+00,3.349405999999999750e+01,3.100000000000000000e+01,3.500000000000000000e+01,-1.505940000000000056e+00,4.950000000000000000e+01,3.349586575875486716e+01,1.000000000000000000e+00
6.000000000000000000e+00,3.470694000000000301e+01,3.100000000000000000e+01,3.700000000000000000e+01,-2.293060000000000098e+00,4.950000000000000000e+01,3.473258209136071883e+01,1.000000000000000000e+00
8.000000000000000000e+00,3.628544000000000125e+01,3.100000000000000000e+01,3.900000000000000000e+01,-2.714560000000000084e+00,4.950000000000000000e+01,3.634080662848787568e+01,1.000000000000000000e+00
1.000000000000000000e+01,3.827866999999999820e+01,3.100000000000000000e+01,4.100000000000000000e+01,-2.721330000000000027e+00,4.950000000000000000e+01,3.829836145756908650e+01,1.000000000000000000e+00
1.200000000000000000e+01,4.072044000000000352e+01,3.100000000000000000e+01,4.300000000000000000e+01,-2.279560000000000031e+00,4.950000000000000000e+01,4.073393142435786984e+01,1.000000000000000000e+00
1.400000000000000000e+01,4.372840000000000060e+01,3.100000000000000000e+01,4.500000000000000000e+01,-1.271600000000000064e+00,4.950000000000000000e+01,4.372889710412815845e+01,1.000000000000000000e+00
1.600000000000000000e+01,4.650453000000000259e+01,3.100000000000000000e+01,4.700000000000000000e+01,-4.954700000000000215e-01,4.950000000000000000e+01,4.648996033713435594e+01,1.000000000000000000e+00
1.800000000000000000e+01,4.872382999999999953e+01,3.100000000000000000e+01,4.900000000000000000e+01,-2.761700000000000266e-01,4.950000000000000000e+01,4.871134401972872752e+01,1.000000000000000000e+00
2.000000000000000000e+01,5.070770000000000266e+01,3.100000000000000000e+01,5.100000000000000000e+01,-2.923000000000000043e-01,4.950000000000000000e+01,5.075434273746458302e+01,1.000000000000000000e+00
2.200000000000000000e+01,5.329341999999999757e+01,3.100000000000000000e+01,5.300000000000000000e+01,2.934200000000000141e-01,4.950000000000000000e+01,5.322835710772258011e+01,1.000000000000000000e+00
2.400000000000000000e+01,5.527633000000000152e+01,3.100000000000000000e+01,5.500000000000000000e+01,2.763300000000000201e-01,4.950000000000000000e+01,5.522430939226519087e+01,1.000000000000000000e+00
2.600000000000000000e+01,5.671786000000000172e+01,3.100000000000000000e+01,5.700000000000000000e+01,-2.821400000000000019e-01,4.950000000000000000e+01,5.675229920294297870e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.873169999999999646e+01,3.100000000000000000e+01,5.900000000000000000e+01,-2.682999999999999829e-01,4.950000000000000000e+01,5.871066797161732609e+01,1.000000000000000000e+00
3.000000000000000000e+01,6.073212999999999795e+01,3.100000000000000000e+01,6.100000000000000000e+01,-2.678699999999999970e-01,4.950000000000000000e+01,6.067789344764237569e+01,1.000000000000000000e+00
3.200000000000000000e+01,6.249356000000000222e+01,3.100000000000000000e+01,6.300000000000000000e+01,-5.064400000000000013e-01,4.950000000000000000e+01,6.249016957483411261e+01,1.000000000000000000e+00
3.400000000000000000e+01,6.449881000000000597e+01,3.100000000000000000e+01,6.500000000000000000e+01,-5.011900000000000244e-01,4.950000000000000000e+01,6.448520927948938208e+01,1.000000000000000000e+00
3.600000000000000000e+01,6.671132000000000062e+01,3.100000000000000000e+01,6.700000000000000000e+01,-2.886799999999999922e-01,4.950000000000000000e+01,6.659217125382262736e+01,1.000000000000000000e+00
3.800000000000000000e+01,6.848694999999999311e+01,3.100000000000000000e+01,6.900000000000000000e+01,-5.130500000000000060e-01,4.950000000000000000e+01,6.835302752293577555e+01,1.000000000000000000e+00
4.000000000000000000e+01,7.070094000000000278e+01,3.100000000000000000e+01,7.100000000000000000e+01,-2.990599999999999925e-01,4.950000000000000000e+01,7.041736694677871355e+01,1.000000000000000000e+00
