2.000000000000000000e+00,3.150000000000000000e+01,3.100000000000000000e+01,3.300000000000000000e+01,-1.500000000000000000e+00,4.950000000000000000e+01,3.150000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+00,3.250000000000000000e+01,3.100000000000000000e+01,3.500000000000000000e+01,-2.500000000000000000e+00,4.950000000000000000e+01,3.250000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+00,3.350000000000000000e+01,3.100000000000000000e+01,3.700000000000000000e+01,-3.500000000000000000e+00,4.950000000000000000e+01,3.350000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+00,3.450000000000000000e+01,3.100000000000000000e+01,3.900000000000000000e+01,-4.500000000000000000e+00,4.950000000000000000e+01,3.450000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+01,3.550000000000000000e+01,3.100000000000000000e+01,4.100000000000000000e+01,-5.500000000000000000e+00,4.950000000000000000e+01,3.550000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,3.650000000000000000e+01,3.100000000000000000e+01,4.300000000000000000e+01,-6.500000000000000000e+00,4.950000000000000000e+01,3.650000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,3.750000000000000000e+01,3.100000000000000000e+01,4.500000000000000000e+01,-7.500000000000000000e+00,4.950000000000000000e+01,3.750000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,3.850000000000000000e+01,3.100000000000000000e+01,4.700000000000000000e+01,-8.500000000000000000e+00,nan,nan,0.000000000000000000e+00
1.800000000000000000e+01,3.950000000000000000e+01,3.100000000000000000e+01,4.900000000000000000e+01,-9.500000000000000000e+00,nan,nan,0.000000000000000000e+00
2.000000000000000000e+01,4.050000000000000000e+01,3.100000000000000000e+01,5.100000000000000000e+01,-1.050000000000000000e+01,4.950000000000000000e+01,6.081273952689308970e+01,2.000000000000000000e+00
2.200000000000000000e+01,4.150000000000000000e+01,3.100000000000000000e+01,5.300000000000000000e+01,-1.150000000000000000e+01,4.950000000000000000e+01,6.174912257896789214e+01,2.000000000000000000e+00
2.400000000000000000e+01,4.250000000000000000e+01,3.100000000000000000e+01,5.500000000000000000e+01,-1.250000000000000000e+01,4.950000000000000000e+01,6.279797331965110629e+01,2.000000000000000000e+00
2.600000000000000000e+01,4.350000000000000000e+01,3.100000000000000000e+01,5.700000000000000000e+01,-1.350000000000000000e+01,4.950000000000000000e+01,6.382479612640163680e+01,2.000000000000000000e+00
2.800000000000000000e+01,4.450000000000000000e+01,3.100000000000000000e+01,5.900000000000000000e+01,-1.450000000000000000e+01,4.950000000000000000e+01,6.493249587615784435e+01,2.000000000000000000e+00
3.000000000000000000e+01,4.550000000000000000e+01,3.100000000000000000e+01,6.100000000000000000e+01,-1.550000000000000000e+01,4.950000000000000000e+01,6.615516588873470027e+01,2.000000000000000000e+00
3.200000000000000000e+01,4.650000000000000000e+01,3.100000000000000000e+01,6.300000000000000000e+01,-1.650000000000000000e+01,4.950000000000000000e+01,6.742961104140526629e+01,2.000000000000000000e+00
3.400000000000000000e+01,4.750000000000000000e+01,3.100000000000000000e+01,6.500000000000000000e+01,-1.750000000000000000e+01,4.950000000000000000e+01,6.852947078003511194e+01,2.000000000000000000e+00
3.600000000000000000e+01,4.850000000000000000e+01,3.100000000000000000e+01,6.700000000000000000e+01,-1.850000000000000000e+01,4.950000000000000000e+01,6.976166126216014618e+01,2.000000000000000000e+00
3.800000000000000000e+01,4.950000000000000000e+01,3.100000000000000000e+01,6.900000000000000000e+01,-1.950000000000000000e+01,4.950000000000000000e+01,7.104494521912350535e+01,2.000000000000000000e+00
4.000000000000000000e+01,5.050000000000000000e+01,3.100000000000000000e+01,7.100000000000000000e+01,-2.050000000000000000e+01,4.950000000000000000e+01,7.249145828175291228e+01,2.000000000000000000e+00
