2.000000000000000000e+00,3.250690000000000168e+01,3.100000000000000000e+01,3.300000000000000000e+01,-4.930999999999999828e-01,4.949839684301393561e+01,3.249808854359353916e+01,1.000000000000000000e+00
4.000000000000000000e+00,3.449454000000000065e+01,3.100000000000000000e+01,3.500000000000000000e+01,-5.054600000000000204e-01,4.950437407589945593e+01,3.449913750616067176e+01,1.000000000000000000e+00
6.000000000000000000e+00,3.634772999999999854e+01,3.100000000000000000e+01,3.700000000000000000e+01,-6.522700000000000164e-01,4.962894282897979537e+01,3.636994825036963874e+01,1.000000000000000000e+00
8.000000000000000000e+00,3.864354000000000156e+01,3.100000000000000000e+01,3.900000000000000000e+01,-3.564599999999999991e-01,4.938372810264002055e+01,3.861306439674315527e+01,1.000000000000000000e+00
1.000000000000000000e+01,4.049584000000000117e+01,3.100000000000000000e+01,4.100000000000000000e+01,-5.041600000000000525e-01,4.949857972088427971e+01,4.049771520316166828e+01,1.000000000000000000e+00
1.200000000000000000e+01,4.265361000000000047e+01,3.100000000000000000e+01,4.300000000000000000e+01,-3.463899999999999757e-01,4.961715236276261720e+01,4.262208120263692734e+01,1.000000000000000000e+00
1.400000000000000000e+01,4.465019000000000204e+01,3.100000000000000000e+01,4.500000000000000000e+01,-3.498100000000000098e-01,4.936970593674865881e+01,4.462893779668331007e+01,1.000000000000000000e+00
1.600000000000000000e+01,4.650213999999999714e+01,3.100000000000000000e+01,4.700000000000000000e+01,-4.978600000000000247e-01,4.949870450339296468e+01,4.649617520049352493e+01,1.000000000000000000e+00
1.800000000000000000e+01,4.835555999999999699e+01,3.100000000000000000e+01,4.900000000000000000e+01,-6.444400000000000128e-01,4.939381977425522763e+01,4.839381977425522763e+01,1.000000000000000000e+00
2.000000000000000000e+01,5.035105999999999682e+01,3.100000000000000000e+01,5.100000000000000000e+01,-6.489399999999999613e-01,4.937170322898693797e+01,5.037121025388218243e+01,1.000000000000000000e+00
2.200000000000000000e+01,5.250213999999999714e+01,3.100000000000000000e+01,5.300000000000000000e+01,-4.978600000000000247e-01,4.949703557312253110e+01,5.250086462450592961e+01,1.000000000000000000e+00
2.400000000000000000e+01,5.449940999999999747e+01,3.100000000000000000e+01,5.500000000000000000e+01,-5.005899999999999794e-01,4.950052459421095108e+01,5.449984570758501690e+01,1.000000000000000000e+00
2.600000000000000000e+01,5.650927999999999685e+01,3.100000000000000000e+01,5.700000000000000000e+01,-4.907199999999999895e-01,4.950154111700160087e+01,5.649710270003699009e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.864182000000000272e+01,3.100000000000000000e+01,5.900000000000000000e+01,-3.581799999999999984e-01,4.962953591705751677e+01,5.862811651444087602e+01,1.000000000000000000e+00
3.000000000000000000e+01,6.049786000000000286e+01,3.100000000000000000e+01,6.100000000000000000e+01,-5.021400000000000308e-01,4.949867242976227288e+01,6.049867242976227288e+01,1.000000000000000000e+00
3.200000000000000000e+01,6.251059000000000054e+01,3.100000000000000000e+01,6.300000000000000000e+01,-4.894100000000000117e-01,4.950450117153779672e+01,6.250067825872487504e+01,1.000000000000000000e+00
3.400000000000000000e+01,6.450320999999999572e+01,3.100000000000000000e+01,6.500000000000000000e+01,-4.967900000000000094e-01,4.950111028867505780e+01,6.449549716259561194e+01,1.000000000000000000e+00
3.600000000000000000e+01,6.649429000000000656e+01,3.100000000000000000e+01,6.700000000000000000e+01,-5.057099999999999929e-01,4.950472543084810439e+01,6.649459509543517299e+01,1.000000000000000000e+00
3.800000000000000000e+01,6.864063000000000159e+01,3.100000000000000000e+01,6.900000000000000000e+01,-3.593700000000000228e-01,4.939916018278374565e+01,6.861368408052365453e+01,1.000000000000000000e+00
4.000000000000000000e+01,7.049464000000000397e+01,3.100000000000000000e+01,7.100000000000000000e+01,-5.053600000000000314e-01,4.949888916316958642e+01,7.050049370525796633e+01,1.000000000000000000e+00
